"key","AIContextualSummary","AffiliateLink","AnnualFee","CardTier","FullName","Issuer","Perks","RewardsRate","SpecialOffers","UpdatedAt"
"","
                    カード名: TAKEYA MEMBER'S CARD CREDIT
                    年会費: 1,375円（初年度無料）
                    ポイント還元率: 0.50%～2.00%
                    特徴: 多慶屋での買い物で2種類のポイントが貯まる、タケヤメンバーズカードの優待特典も利用可能、年3回以上の利用で次年度年会費も無料
                    ","<ENTER_AFFILIATE_LINK>","1,375円（初年度無料）","Standard","TAKEYA MEMBER'S CARD CREDIT","<ENTER_ISSUER>","タケヤメンバーズカード機能が自動付帯されWでポイントが貯まるカードです。","0.50%～2.00%","","1.739068659906E12"
"","
                    カード名: FIT HOUSE CARD
                    年会費: 無料
                    ポイント還元率: 0.50%
                    特徴: フィットハウスで買い物をすると2種類のポイントが貯まる、バースデー特典や年間ボーナスポイントがもらえる、会員ランクによって豊富な特典を受けられる
                    ","<ENTER_AFFILIATE_LINK>","無料","Standard","FIT HOUSE CARD","<ENTER_ISSUER>","ファッションアイテムを販売する「FIT HOUSE」のポイントが貯まるカードです。","0.50%","","1.739068659907E12"
"","
                    カード名: マガシークカード
                    年会費: 無料
                    ポイント還元率: 0.50%～1.00%
                    特徴: MAGASEEKで利用できるカード会員特典付き、最大3％のマガシークポイントを獲得できる、選べるカードデザイン
                    ","<ENTER_AFFILIATE_LINK>","無料","Standard","マガシークカード","<ENTER_ISSUER>","MAGASEEKの利用でポイント優待や割引が受けられるカードです。","0.50%～1.00%","","1.739068659907E12"
"","
                    カード名: カーマ・ビジネスカード
                    年会費: 無料
                    ポイント還元率: 0.60%～2.40%
                    特徴: 
                    ","<ENTER_AFFILIATE_LINK>","無料","Standard","カーマ・ビジネスカード","<ENTER_ISSUER>","2024年8月29日に新規のお申し込み受付を終了したカードです。","0.60%～2.40%","","1.739068659907E12"
"","
                    カード名: 島忠・ＨＯＭＥ'Ｓ Ｔカード
                    年会費: 無料
                    ポイント還元率: 0.50%～1.36%
                    特徴: 
                    ","<ENTER_AFFILIATE_LINK>","無料","Standard","島忠・ＨＯＭＥ'Ｓ Ｔカード","<ENTER_ISSUER>","新規のお申し込み受付を終了したカードです。","0.50%～1.36%","","1.739068659908E12"
"","
                    カード名: FC東京カード
                    年会費: 無料
                    ポイント還元率: -
                    特徴: 2タイプのカードデザインから選べて年会費永年無料、カード利用でオリジナルグッズがもらえる、ポケットカードの各種特典が利用可能
                    ","<ENTER_AFFILIATE_LINK>","無料","Standard","FC東京カード","<ENTER_ISSUER>","プロサッカーチーム「FC東京」とコラボレーションしたカードです。","-","","1.739068659908E12"
"","
                    カード名: 丸亀町 apollostation card
                    年会費: 無料
                    ポイント還元率: 0.50%～2.50%
                    特徴: 
                    ","<ENTER_AFFILIATE_LINK>","無料","Standard","丸亀町 apollostation card","<ENTER_ISSUER>","2022年7月1日に新規のお申し込み受付を終了したカードです。","0.50%～2.50%","","1.739068659909E12"
"","
                    カード名: シナジーJCB法人カード 一般カード
                    年会費: 2,200円（初年度無料）
                    ポイント還元率: -
                    特徴: 
                    ","<ENTER_AFFILIATE_LINK>","2,200円（初年度無料）","Standard","シナジーJCB法人カード 一般カード","<ENTER_ISSUER>","2019年6月30日に新規のお申し込み受付を終了したカードです。","-","","1.739068659909E12"
"","
                    カード名: Barbie カード
                    年会費: 無料
                    ポイント還元率: 0.30%～0.60%
                    特徴: カード利用で毎月バービーグッズキャンペーンに応募できる、バービーグッズと交換できる「Barbie カード限定コース」、バービーの最新情報が届く
                    ","<ENTER_AFFILIATE_LINK>","無料","Standard","Barbie カード","<ENTER_ISSUER>","バービーグッズが手に入るファンには嬉しいライフカードです。","0.30%～0.60%","","1.73906865991E12"
"","
                    カード名: ビジネクスト・法人クレジットカード
                    年会費: 無料
                    ポイント還元率: 0.23%
                    特徴: 
                    ","<ENTER_AFFILIATE_LINK>","無料","Standard","ビジネクスト・法人クレジットカード","<ENTER_ISSUER>","2020年9月30日に新規のお申し込み受付を終了したカードです。","0.23%","","1.73906865991E12"
"","
                    カード名: TOM’S CARD
                    年会費: 2,178円（初年度無料）
                    ポイント還元率: 0.30%～0.60%
                    特徴: TOM’Sならではの会員限定特典、誕生日月ならポイント3倍、海外･国内旅行傷害保険やシートベルト傷害保険が付帯
                    ","<ENTER_AFFILIATE_LINK>","2,178円（初年度無料）","Standard","TOM’S CARD","<ENTER_ISSUER>","モータースポーツや自動車関連用品を販売するTOM’Sと提携したカードです。","0.30%～0.60%","","1.739068659911E12"
"","
                    カード名: SAVE THE GREAT APESカード
                    年会費: 無料
                    ポイント還元率: 0.30%～0.60%
                    特徴: 類人猿保護活動に貢献できる、LIFEサンクスポイントが貯まる、カード会員保障制度が自動付帯
                    ","<ENTER_AFFILIATE_LINK>","無料","Standard","SAVE THE GREAT APESカード","<ENTER_ISSUER>","カードの利用で絶滅の危機にある類人猿保護の活動支援ができるカードです。","0.30%～0.60%","","1.739068659911E12"
"","
                    カード名: Live Active(R) Visa Card
                    年会費: 1,375円（初年度無料）
                    ポイント還元率: 1.00%
                    特徴: Live Activeポイントが貯まる、初年度年会費は無料、カード盗難・紛失保障が自動付帯
                    ","<ENTER_AFFILIATE_LINK>","1,375円（初年度無料）","Standard","Live Active(R) Visa Card","<ENTER_ISSUER>","エンビロン取扱店やLive Active STOREで利用できるポイントが貯まるカードです。","1.00%","","1.739068659912E12"
"","
                    カード名: Sun Chlorella Card
                    年会費: 3,300円
                    ポイント還元率: 1.20%
                    特徴: カード利用で1.2％ポイント還元、年会費はポイントとして還元、年間利用額次第では翌年度の還元率がアップ
                    ","<ENTER_AFFILIATE_LINK>","3,300円","Standard","Sun Chlorella Card","<ENTER_ISSUER>","サン・クロレラでの買い物で利用できるポイントが貯まるカードです。","1.20%","","1.739068659912E12"
"","
                    カード名: DENTIST'S CARD（大阪府歯科医師協同組合カード）
                    年会費: 無料
                    ポイント還元率: 0.30%～0.60%
                    特徴: 有名ホテルを優待価格で利用できる、貯まったLIFEサンクスポイントはキャッシュバックが可能、年会費が永年無料
                    ","<ENTER_AFFILIATE_LINK>","無料","Standard","DENTIST'S CARD（大阪府歯科医師協同組合カード）","<ENTER_ISSUER>","大阪府歯科医師協同組合会員とその家族のためのカードです。","0.30%～0.60%","","1.739068659913E12"
